AÑO,TRIMESTRE,PROVEEDOR,COD DEPARTAMENTO,DEPARTAMENTO,COD MUNICIPIO,MUNICIPIO,CABECERA MUNICIPAL,COD CENTRO POBLADO,CENTRO POBLADO,COBERTURA 2G,COBERTURA 3G,"COBERTURA HSPA+, HSPA+DC",COBERTUTA 4G,COBERTURA LTE,COBERTURA 5G
2018,2,COMUNICACION CELULAR S A COMCEL S A,27,CHOCÓ,27250.0,EL LITORAL DEL SAN JUAN,N,0.0,TROJITA,N,N,N,N,N,N
2020,2,COMUNICACION CELULAR S A COMCEL S A,27,CHOCÓ,27495.0,NUQUÍ,N,27495001.0,ARUSÍ,N,N,N,N,N,N
2019,3,COMUNICACION CELULAR S A COMCEL S A,27,CHOCÓ,27615.0,RIOSUCIO,N,0.0,JIGUAMIANDÓ,N,N,N,N,N,N
2017,1,COMUNICACION CELULAR S A COMCEL S A,27,CHOCÓ,27150.0,CARMEN DEL DARIÉN,N,27150012.0,CHICAO,N,N,N,N,N,N
2018,1,COMUNICACION CELULAR S A COMCEL S A,27,CHOCÓ,27025.0,ALTO BAUDÓ,N,27025035.0,PUERTO ALEGRE,N,N,N,N,N,N
2016,4,ALMACENES EXITO INVERSIONES S.A.S.,27,CHOCÓ,27787.0,TADÓ,S,27787001.0,TADÓ,S,S,S,N,N,N
2018,3,COMUNICACION CELULAR S A COMCEL S A,27,CHOCÓ,27810.0,UNIÓN PANAMERICANA,N,27810004.0,SAN PABLO ADENTRO,N,N,N,N,N,N
2016,4,COMUNICACION CELULAR S A COMCEL S A,27,CHOCÓ,27025.0,ALTO BAUDÓ,N,27025020.0,LA FELICIA,N,N,N,N,N,N
2016,2,COMUNICACION CELULAR S A COMCEL S A,27,CHOCÓ,27800.0,UNGUÍA,N,27800004.0,TANELA,N,N,N,N,N,N
2020,2,COMUNICACION CELULAR S A COMCEL S A,27,CHOCÓ,27073.0,BAGADÓ,N,27073010.0,PLAYA BONITA,N,N,N,N,N,N
2019,3,COMUNICACION CELULAR S A COMCEL S A,27,CHOCÓ,27077.0,BAJO BAUDÓ,N,0.0,PUERTO ECHEVERRI,S,S,S,N,N,N
2017,1,COMUNICACION CELULAR S A COMCEL S A,27,CHOCÓ,27745.0,SIPÍ,N,27745001.0,CAÑAVERAL,N,N,N,N,N,N
2019,1,COMUNICACION CELULAR S A COMCEL S A,27,CHOCÓ,27075.0,BAHÍA SOLANO,N,0.0,JUNA,N,N,N,N,N,N
2016,4,COMUNICACION CELULAR S A COMCEL S A,27,CHOCÓ,27372.0,JURADÓ,N,0.0,AGUACATE,N,N,N,N,N,N
2017,2,COMUNICACION CELULAR S A COMCEL S A,27,CHOCÓ,27135.0,EL CANTÓN DEL SAN PABLO,N,0.0,SAN LUIS,N,N,N,N,N,N
2019,4,COMUNICACION CELULAR S A COMCEL S A,27,CHOCÓ,27075.0,BAHÍA SOLANO,N,27075002.0,EL VALLE,S,S,S,N,S,N
2016,4,COMUNICACION CELULAR S A COMCEL S A,27,CHOCÓ,27025.0,ALTO BAUDÓ,N,27025037.0,PUERTO ECHEVERRY,N,N,N,N,N,N
2020,1,COMUNICACION CELULAR S A COMCEL S A,27,CHOCÓ,27250.0,EL LITORAL DEL SAN JUAN,N,27250006.0,PALESTINA,N,N,N,N,N,N
2016,4,COMUNICACION CELULAR S A COMCEL S A,27,CHOCÓ,27006.0,ACANDÍ,N,27006003.0,CAPURGANÁ,N,N,N,N,N,N
2018,3,COMUNICACION CELULAR S A COMCEL S A,27,CHOCÓ,27800.0,UNGUÍA,N,27800005.0,TITUMATE,N,N,N,N,N,N
2015,4,COMUNICACION CELULAR S A COMCEL S A,27,CHOCÓ,27001.0,QUIBDÓ,N,27001038.0,SANCENO,N,N,N,N,N,N
2018,2,COMUNICACION CELULAR S A COMCEL S A,27,CHOCÓ,27787.0,TADÓ,N,0.0,SILENCIO,N,N,N,N,N,N
2019,2,COMUNICACION CELULAR S A COMCEL S A,27,CHOCÓ,27450.0,MEDIO SAN JUAN,N,27450001.0,BEBEDÓ,N,N,N,N,N,N
2019,2,COMUNICACION CELULAR S A COMCEL S A,27,CHOCÓ,27050.0,ATRATO,N,27050007.0,SAN MARTÍN DE PURRÉ,N,N,N,N,N,N
2016,3,COMUNICACION CELULAR S A COMCEL S A,27,CHOCÓ,27615.0,RIOSUCIO,S,27615001.0,RIOSUCIO,S,S,S,N,N,N
2017,1,COMUNICACION CELULAR S A COMCEL S A,27,CHOCÓ,27615.0,RIOSUCIO,N,0.0,LEONCITO,N,N,N,N,N,N
2017,4,COMUNICACION CELULAR S A COMCEL S A,27,CHOCÓ,27250.0,EL LITORAL DEL SAN JUAN,N,27250026.0,PUERTO MURILLO,N,N,N,N,N,N
2017,4,COMUNICACION CELULAR S A COMCEL S A,27,CHOCÓ,27787.0,TADÓ,N,0.0,FARALLONES,N,N,N,N,N,N
2019,2,COMUNICACION CELULAR S A COMCEL S A,27,CHOCÓ,27077.0,BAJO BAUDÓ,N,0.0,VILLA COLOMBIA,N,N,N,N,N,N
2019,3,COMUNICACION CELULAR S A COMCEL S A,27,CHOCÓ,27745.0,SIPÍ,S,27745001.0,SIPÍ,S,S,S,N,S,N
2017,3,COMUNICACION CELULAR S A COMCEL S A,27,CHOCÓ,27491.0,NÓVITA,N,27491006.0,SAN LORENZO,N,N,N,N,N,N
2018,2,AVANTEL S.A.S,27,CHOCÓ,27006.0,ACANDÍ,S,27006001.0,ACANDÍ,N,N,N,N,N,N
2020,1,COMUNICACION CELULAR S A COMCEL S A,27,CHOCÓ,27001.0,QUIBDÓ,N,27001018.0,LAS MERCEDES,N,N,N,N,N,N
2016,1,COMUNICACION CELULAR S A COMCEL S A,27,CHOCÓ,27430.0,MEDIO BAUDÓ,N,27430003.0,BOCA DE BAUDOCITO,S,N,N,N,N,N
2017,4,COMUNICACION CELULAR S A COMCEL S A,27,CHOCÓ,27025.0,ALTO BAUDÓ,N,27025033.0,MIACORA,N,N,N,N,N,N
2017,3,COMUNICACION CELULAR S A COMCEL S A,27,CHOCÓ,27077.0,BAJO BAUDÓ,N,0.0,PURRICHA,N,N,N,N,N,N
2020,2,COMUNICACION CELULAR S A COMCEL S A,27,CHOCÓ,27810.0,UNIÓN PANAMERICANA,N,27810001.0,EL PLAN DE RASPADURA,S,S,S,N,N,N
2020,3,COMUNICACION CELULAR S A COMCEL S A,27,CHOCÓ,27150.0,CARMEN DEL DARIÉN,N,27150012.0,CHICAO,N,N,N,N,N,N
2018,2,AVANTEL S.A.S,27,CHOCÓ,27800.0,UNGUÍA,S,27800001.0,UNGUÍA,N,N,N,N,N,N
2020,3,COMUNICACION CELULAR S A COMCEL S A,27,CHOCÓ,27495.0,NUQUÍ,N,27495012.0,PUERTO INDIO,N,N,N,N,N,N
2020,1,COMUNICACION CELULAR S A COMCEL S A,27,CHOCÓ,27205.0,CONDOTO,N,0.0,ACOSÓ,N,N,N,N,N,N
2017,1,COMUNICACION CELULAR S A COMCEL S A,27,CHOCÓ,27050.0,ATRATO,N,0.0,REAL DE TANANDÓ,N,N,N,N,N,N
2018,2,COMUNICACION CELULAR S A COMCEL S A,27,CHOCÓ,27001.0,QUIBDÓ,N,27001060.0,VILLA DEL ROSARIO,N,N,N,N,N,N
2017,3,COMUNICACION CELULAR S A COMCEL S A,27,CHOCÓ,27205.0,CONDOTO,N,0.0,TAJUATO,N,N,N,N,N,N
2019,3,COMUNICACION CELULAR S A COMCEL S A,27,CHOCÓ,27250.0,EL LITORAL DEL SAN JUAN,N,27250021.0,BURUJÓN,N,N,N,N,N,N
2018,4,COMUNICACION CELULAR S A COMCEL S A,27,CHOCÓ,27250.0,EL LITORAL DEL SAN JUAN,N,0.0,TÍO CIRILO,N,N,N,N,N,N
2016,4,COMUNICACION CELULAR S A COMCEL S A,27,CHOCÓ,27250.0,EL LITORAL DEL SAN JUAN,N,0.0,CHARAMBIRÁ,N,N,N,N,N,N
2020,2,COMUNICACION CELULAR S A COMCEL S A,27,CHOCÓ,27006.0,ACANDÍ,N,27006005.0,LA CALETA,N,N,N,N,N,N
2019,3,COMUNICACION CELULAR S A COMCEL S A,27,CHOCÓ,27077.0,BAJO BAUDÓ,N,0.0,SAN MIGUEL DE BAUDÓ,N,N,N,N,N,N
2016,4,COMUNICACION CELULAR S A COMCEL S A,27,CHOCÓ,27361.0,ISTMINA,N,0.0,MUNGIDÓ,N,N,N,N,N,N
2016,3,COMUNICACION CELULAR S A COMCEL S A,27,CHOCÓ,27006.0,ACANDÍ,N,27006009.0,CHUGANDÍ,N,N,N,N,N,N
2018,2,COMUNICACION CELULAR S A COMCEL S A,27,CHOCÓ,27099.0,BOJAYA,N,27099005.0,NAPIPI,N,N,N,N,N,N
2020,2,COMUNICACION CELULAR S A COMCEL S A,27,CHOCÓ,27580.0,RÍO IRÓ,N,0.0,ALTO CHATO,N,N,N,N,N,N
2020,2,COMUNICACION CELULAR S A COMCEL S A,27,CHOCÓ,27430.0,MEDIO BAUDÓ,N,27430029.0,BOCA DE CURUNDO,N,N,N,N,N,N
2020,2,COMUNICACION CELULAR S A COMCEL S A,27,CHOCÓ,27025.0,ALTO BAUDÓ,S,27025001.0,ALTO BAUDÓ,S,S,S,N,S,N
2020,1,COMUNICACION CELULAR S A COMCEL S A,27,CHOCÓ,27073.0,BAGADÓ,N,27073004.0,ENGRIVADÓ,N,N,N,N,N,N
2017,1,COMUNICACION CELULAR S A COMCEL S A,27,CHOCÓ,27001.0,QUIBDÓ,N,27001063.0,BARRANCO,N,N,N,N,N,N
2018,2,COMUNICACION CELULAR S A COMCEL S A,27,CHOCÓ,27361.0,ISTMINA,N,27361009.0,PRIMAVERA,N,N,N,N,N,N
2020,4,COMUNICACION CELULAR S A COMCEL S A,27,CHOCÓ,27361.0,ISTMINA,N,27361044.0,CHIGORODÓ (PUERTO SALAZAR),S,S,S,N,N,N
2016,4,COMUNICACION CELULAR S A COMCEL S A,27,CHOCÓ,27025.0,ALTO BAUDÓ,N,27025030.0,AMPARRAIDA(SANTA RITA),N,N,N,N,N,N
2017,2,COMUNICACION CELULAR S A COMCEL S A,27,CHOCÓ,27600.0,RÍO QUITO,N,27600001.0,BOCA DE APARTADÓ,N,N,N,N,N,N
2020,2,COMUNICACION CELULAR S A COMCEL S A,27,CHOCÓ,27025.0,ALTO BAUDÓ,N,27025033.0,MIACORA,N,N,N,N,N,N
2016,1,COMUNICACION CELULAR S A COMCEL S A,27,CHOCÓ,27001.0,QUIBDÓ,N,27001017.0,LA TROJE,N,N,N,N,N,N
2019,3,COMUNICACION CELULAR S A COMCEL S A,27,CHOCÓ,27372.0,JURADÓ,S,27372001.0,JURADÓ,S,S,S,N,S,N
2017,3,COMUNICACION CELULAR S A COMCEL S A,27,CHOCÓ,27250.0,EL LITORAL DEL SAN JUAN,N,27250001.0,COPOMÁ,N,N,N,N,N,N
2017,1,COMUNICACION CELULAR S A COMCEL S A,27,CHOCÓ,27001.0,QUIBDÓ,N,27001048.0,SAN ANTONIO DE ICHO,N,N,N,N,N,N
2018,3,COMUNICACION CELULAR S A COMCEL S A,27,CHOCÓ,27077.0,BAJO BAUDÓ,N,0.0,PURRICHA,N,N,N,N,N,N
2015,4,COMUNICACION CELULAR S A COMCEL S A,27,CHOCÓ,27361.0,ISTMINA,N,27361004.0,BASURU,S,N,N,N,N,N
2017,2,UNE EPM TELECOMUNICACIONES S.A.,27,CHOCÓ,27001.0,QUIBDÓ,S,27001001.0,QUIBDÓ,N,N,N,N,N,N
2020,1,EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP,27,CHOCÓ,27787.0,TADÓ,S,27787001.0,TADÓ,N,N,N,N,S,N
2016,1,COMUNICACION CELULAR S A COMCEL S A,27,CHOCÓ,27800.0,UNGUÍA,N,27800003.0,SANTA MARÍA DEL DARIÉN,N,N,N,N,N,N
2016,3,COMUNICACION CELULAR S A COMCEL S A,27,CHOCÓ,27025.0,ALTO BAUDÓ,N,27025004.0,CHACHAJÓ,N,N,N,N,N,N
2019,4,COMUNICACION CELULAR S A COMCEL S A,27,CHOCÓ,27660.0,SAN JOSÉ DEL PALMAR,N,0.0,RIOBLANCO,N,N,N,N,N,N
2019,2,COMUNICACION CELULAR S A COMCEL S A,27,CHOCÓ,27250.0,EL LITORAL DEL SAN JUAN,N,0.0,QUEBRADA GIRÓN,N,N,N,N,N,N
2020,4,COMUNICACION CELULAR S A COMCEL S A,27,CHOCÓ,27495.0,NUQUÍ,N,27495008.0,JOBÍ,N,N,N,N,N,N
2018,4,COMUNICACION CELULAR S A COMCEL S A,27,CHOCÓ,27135.0,EL CANTÓN DEL SAN PABLO,N,0.0,LA VICTORIA,N,N,N,N,N,N
2016,1,COMUNICACION CELULAR S A COMCEL S A,27,CHOCÓ,27050.0,ATRATO,N,27050008.0,LA MOLANA,N,N,N,N,N,N
2017,2,COMUNICACION CELULAR S A COMCEL S A,27,CHOCÓ,27160.0,CÉRTEGUI,N,0.0,IBORDO,N,N,N,N,N,N
2018,1,COMUNICACION CELULAR S A COMCEL S A,27,CHOCÓ,27075.0,BAHÍA SOLANO,N,27075002.0,EL VALLE,N,N,N,N,N,N
2020,2,COMUNICACION CELULAR S A COMCEL S A,27,CHOCÓ,27050.0,ATRATO,N,27050017.0,REAL DE TANANDÓ (2DO),N,N,N,N,N,N
2020,1,COMUNICACION CELULAR S A COMCEL S A,27,CHOCÓ,27615.0,RIOSUCIO,N,27615038.0,NUEVO ORIENTE,N,N,N,N,N,N
2017,2,COMUNICACION CELULAR S A COMCEL S A,27,CHOCÓ,27099.0,BOJAYA,N,27099004.0,LA BOBA,N,N,N,N,N,N
2018,4,COMUNICACION CELULAR S A COMCEL S A,27,CHOCÓ,27075.0,BAHÍA SOLANO,S,27075001.0,BAHÍA SOLANO,S,S,S,N,S,N
2019,4,COMUNICACION CELULAR S A COMCEL S A,27,CHOCÓ,27077.0,BAJO BAUDÓ,N,0.0,SAN MIGUEL DE BAUDÓ,N,N,N,N,N,N
2019,2,COMUNICACION CELULAR S A COMCEL S A,27,CHOCÓ,27150.0,CARMEN DEL DARIÉN,N,27150014.0,LA MADRE,N,N,N,N,N,N
2018,1,COMUNICACION CELULAR S A COMCEL S A,27,CHOCÓ,27361.0,ISTMINA,N,0.0,COCOVE,N,N,N,N,N,N
2017,1,COMUNICACION CELULAR S A COMCEL S A,27,CHOCÓ,27135.0,EL CANTÓN DEL SAN PABLO,N,0.0,PAVAZA,N,N,N,N,N,N
2019,4,COMUNICACION CELULAR S A COMCEL S A,27,CHOCÓ,27050.0,ATRATO,N,27050007.0,SAN MARTÍN DE PURRÉ,N,N,N,N,N,N
2016,2,COMUNICACION CELULAR S A COMCEL S A,27,CHOCÓ,27150.0,CARMEN DEL DARIÉN,N,0.0,PUEBLO NUEVO,N,N,N,N,N,N
2020,1,COMUNICACION CELULAR S A COMCEL S A,27,CHOCÓ,27077.0,BAJO BAUDÓ,N,0.0,CURUNDÓ,N,N,N,N,N,N
2016,3,COMUNICACION CELULAR S A COMCEL S A,27,CHOCÓ,27245.0,EL CARMEN DE ATRATO,N,27245004.0,LA MANSA,N,N,N,N,N,N
2017,3,COMUNICACION CELULAR S A COMCEL S A,27,CHOCÓ,27745.0,SIPÍ,S,27745001.0,SIPÍ,S,S,S,N,N,N
2017,3,COMUNICACION CELULAR S A COMCEL S A,27,CHOCÓ,27250.0,EL LITORAL DEL SAN JUAN,N,27250010.0,EL COCO,N,N,N,N,N,N
2020,4,COMUNICACION CELULAR S A COMCEL S A,27,CHOCÓ,27450.0,MEDIO SAN JUAN,N,0.0,SAN MIGUEL,N,N,N,N,N,N
2017,1,COMUNICACION CELULAR S A COMCEL S A,27,CHOCÓ,27025.0,ALTO BAUDÓ,N,0.0,YUCAL,N,N,N,N,N,N
2017,1,COMUNICACION CELULAR S A COMCEL S A,27,CHOCÓ,27600.0,RÍO QUITO,S,27600001.0,RÍO QUITO,S,S,S,N,S,N
2019,3,COMUNICACION CELULAR S A COMCEL S A,27,CHOCÓ,27413.0,LLORÓ,N,27413007.0,BORAUDO,N,N,N,N,N,N
2016,3,COMUNICACION CELULAR S A COMCEL S A,27,CHOCÓ,27025.0,ALTO BAUDÓ,N,27025020.0,LA FELICIA,N,N,N,N,N,N
2020,4,COMUNICACION CELULAR S A COMCEL S A,27,CHOCÓ,27250.0,EL LITORAL DEL SAN JUAN,N,27250018.0,LOS PEREA,N,N,N,N,N,N
2019,3,COMUNICACION CELULAR S A COMCEL S A,27,CHOCÓ,27615.0,RIOSUCIO,N,27615027.0,PUENTE AMÉRICA - CACARICA,S,S,S,N,N,N
2020,1,COMUNICACION CELULAR S A COMCEL S A,27,CHOCÓ,27250.0,EL LITORAL DEL SAN JUAN,N,27250021.0,BURUJÓN,N,N,N,N,N,N
2017,2,COMUNICACION CELULAR S A COMCEL S A,27,CHOCÓ,27450.0,MEDIO SAN JUAN,N,0.0,JIGUALITO,N,N,N,N,N,N
2018,4,COMUNICACION CELULAR S A COMCEL S A,27,CHOCÓ,27077.0,BAJO BAUDÓ,N,0.0,PUNTA DE IGUA,N,N,N,N,N,N
2020,2,COMUNICACION CELULAR S A COMCEL S A,27,CHOCÓ,27250.0,EL LITORAL DEL SAN JUAN,N,27250020.0,CHAPPIEN,N,N,N,N,N,N
2017,2,COMUNICACION CELULAR S A COMCEL S A,27,CHOCÓ,27787.0,TADÓ,N,0.0,FARALLONES,N,N,N,N,N,N
2020,4,COMUNICACION CELULAR S A COMCEL S A,27,CHOCÓ,27077.0,BAJO BAUDÓ,N,27077009.0,PAVASA,N,N,N,N,N,N
2016,2,COMUNICACION CELULAR S A COMCEL S A,27,CHOCÓ,27425.0,MEDIO ATRATO,S,27425001.0,MEDIO ATRATO,S,S,N,N,N,N
2019,4,COMUNICACION CELULAR S A COMCEL S A,27,CHOCÓ,27025.0,ALTO BAUDÓ,N,0.0,PUNTO CAIMINTO,N,N,N,N,N,N
2020,3,COMUNICACION CELULAR S A COMCEL S A,27,CHOCÓ,27413.0,LLORÓ,N,0.0,OGODÓ,N,N,N,N,N,N
2020,4,COMUNICACION CELULAR S A COMCEL S A,27,CHOCÓ,27001.0,QUIBDÓ,N,27001020.0,SAN RAFAEL DE NEGUA,N,N,N,N,N,N
2020,2,COMUNICACION CELULAR S A COMCEL S A,27,CHOCÓ,27073.0,BAGADÓ,N,27073011.0,VIVÍCORA,N,N,N,N,N,N
2018,3,COMUNICACION CELULAR S A COMCEL S A,27,CHOCÓ,27615.0,RIOSUCIO,N,0.0,TUMARADOCITO(BELLA VISTA),N,N,N,N,N,N
2019,1,COMUNICACION CELULAR S A COMCEL S A,27,CHOCÓ,27001.0,QUIBDÓ,N,0.0,EL FUTURO,N,N,N,N,N,N
2019,1,COMUNICACION CELULAR S A COMCEL S A,27,CHOCÓ,27250.0,EL LITORAL DEL SAN JUAN,N,0.0,CHARAMBIRÁ,N,N,N,N,N,N
2018,3,COMUNICACION CELULAR S A COMCEL S A,27,CHOCÓ,27450.0,MEDIO SAN JUAN,N,27450015.0,LA UNIÓN,N,N,N,N,N,N
2018,3,COMUNICACION CELULAR S A COMCEL S A,27,CHOCÓ,27001.0,QUIBDÓ,N,27001038.0,SANCENO,N,N,N,N,N,N
2020,3,COMUNICACION CELULAR S A COMCEL S A,27,CHOCÓ,27006.0,ACANDÍ,N,27006008.0,SAN MIGUEL,N,N,N,N,N,N
2016,3,COMUNICACION CELULAR S A COMCEL S A,27,CHOCÓ,27615.0,RIOSUCIO,N,0.0,TRUANDÓ,N,N,N,N,N,N
2016,1,COMUNICACION CELULAR S A COMCEL S A,27,CHOCÓ,27450.0,MEDIO SAN JUAN,N,0.0,JIGUALITO,N,N,N,N,N,N
2016,2,COMUNICACION CELULAR S A COMCEL S A,27,CHOCÓ,27800.0,UNGUÍA,N,27800007.0,BETECITO,N,N,N,N,N,N
2020,2,COMUNICACION CELULAR S A COMCEL S A,27,CHOCÓ,27250.0,EL LITORAL DEL SAN JUAN,N,0.0,CORRIENTE PALO,N,N,N,N,N,N
2015,4,COMUNICACION CELULAR S A COMCEL S A,27,CHOCÓ,27787.0,TADÓ,N,27787016.0,MANUNGARÁ,N,N,N,N,N,N
2020,3,COMUNICACION CELULAR S A COMCEL S A,27,CHOCÓ,27580.0,RÍO IRÓ,N,27580008.0,EL BUEY,S,N,N,N,N,N
2016,4,COMUNICACION CELULAR S A COMCEL S A,27,CHOCÓ,27450.0,MEDIO SAN JUAN,N,27450001.0,BEBEDÓ,N,N,N,N,N,N
2019,4,COMUNICACION CELULAR S A COMCEL S A,27,CHOCÓ,27073.0,BAGADÓ,N,0.0,TAPERA,N,N,N,N,N,N
2017,3,COMUNICACION CELULAR S A COMCEL S A,27,CHOCÓ,27160.0,CÉRTEGUI,S,27160001.0,CÉRTEGUI,S,S,S,N,N,N
2019,1,COMUNICACION CELULAR S A COMCEL S A,27,CHOCÓ,27413.0,LLORÓ,N,0.0,LA VUELTA,N,N,N,N,N,N
2018,2,COMUNICACION CELULAR S A COMCEL S A,27,CHOCÓ,27745.0,SIPÍ,N,27745011.0,CHAMBACÚ,N,N,N,N,N,N
2019,1,COMUNICACION CELULAR S A COMCEL S A,27,CHOCÓ,27001.0,QUIBDÓ,N,27001032.0,TUTUNENDÓ,S,S,S,N,S,N
2018,4,AVANTEL S.A.S,27,CHOCÓ,27787.0,TADÓ,S,27787001.0,TADÓ,N,N,N,N,N,N
2019,2,COMUNICACION CELULAR S A COMCEL S A,27,CHOCÓ,27250.0,EL LITORAL DEL SAN JUAN,N,27250039.0,UNIÓN VALSALITO,N,N,N,N,N,N
2019,3,COMUNICACION CELULAR S A COMCEL S A,27,CHOCÓ,27800.0,UNGUÍA,N,27800005.0,TITUMATE,N,N,N,N,N,N
2018,3,COMUNICACION CELULAR S A COMCEL S A,27,CHOCÓ,27025.0,ALTO BAUDÓ,N,27025023.0,LAS DELICIAS,N,N,N,N,N,N
2018,2,COMUNICACION CELULAR S A COMCEL S A,27,CHOCÓ,27099.0,BOJAYA,N,27099006.0,BOCA DE OPOGADO,N,N,N,N,N,N
2016,4,COMUNICACION CELULAR S A COMCEL S A,27,CHOCÓ,27372.0,JURADÓ,N,27372004.0,PUNTA ARDITA,N,N,N,N,N,N
2015,4,COMUNICACION CELULAR S A COMCEL S A,27,CHOCÓ,27250.0,EL LITORAL DEL SAN JUAN,N,0.0,JIGUALITO,N,N,N,N,N,N
2020,3,COMUNICACION CELULAR S A COMCEL S A,27,CHOCÓ,27250.0,EL LITORAL DEL SAN JUAN,N,27250017.0,LA PEÑITAS,N,N,N,N,N,N
2016,4,COMUNICACION CELULAR S A COMCEL S A,27,CHOCÓ,27250.0,EL LITORAL DEL SAN JUAN,N,0.0,QUEBRADA GIRÓN,N,N,N,N,N,N
2019,4,COMUNICACION CELULAR S A COMCEL S A,27,CHOCÓ,27430.0,MEDIO BAUDÓ,N,0.0,NUEVO PLATANARES,N,N,N,N,N,N
2018,3,COMUNICACION CELULAR S A COMCEL S A,27,CHOCÓ,27150.0,CARMEN DEL DARIÉN,N,27150012.0,CHICAO,N,N,N,N,N,N
2020,2,COMUNICACION CELULAR S A COMCEL S A,27,CHOCÓ,27025.0,ALTO BAUDÓ,N,27025022.0,PAVARANDÓ(PUREZA),N,N,N,N,N,N
2018,2,COMUNICACION CELULAR S A COMCEL S A,27,CHOCÓ,27413.0,LLORÓ,N,0.0,NIPORDU,N,N,N,N,N,N
2017,3,COMUNICACION CELULAR S A COMCEL S A,27,CHOCÓ,27250.0,EL LITORAL DEL SAN JUAN,N,0.0,PLAYITA,N,N,N,N,N,N
2019,1,COMUNICACION CELULAR S A COMCEL S A,27,CHOCÓ,27450.0,MEDIO SAN JUAN,N,0.0,MACEDONIA,N,N,N,N,N,N
2020,2,COMUNICACION CELULAR S A COMCEL S A,27,CHOCÓ,27025.0,ALTO BAUDÓ,N,27025040.0,BOCA DE LEÓN,N,N,N,N,N,N
2020,4,COMUNICACION CELULAR S A COMCEL S A,27,CHOCÓ,27495.0,NUQUÍ,N,27495002.0,COQUÍ,N,N,N,N,N,N
2018,3,AVANTEL S.A.S,27,CHOCÓ,27372.0,JURADÓ,S,27372001.0,JURADÓ,N,N,N,N,N,N
2018,3,COMUNICACION CELULAR S A COMCEL S A,27,CHOCÓ,27025.0,ALTO BAUDÓ,S,27025001.0,ALTO BAUDÓ,S,S,S,N,N,N
2018,2,COMUNICACION CELULAR S A COMCEL S A,27,CHOCÓ,27160.0,CÉRTEGUI,N,0.0,LA TOMA,N,N,N,N,N,N
2020,2,COMUNICACION CELULAR S A COMCEL S A,27,CHOCÓ,27430.0,MEDIO BAUDÓ,N,27430006.0,CIRUNDÓ LA BANCA,N,N,N,N,N,N
2016,1,COMUNICACION CELULAR S A COMCEL S A,27,CHOCÓ,27099.0,BOJAYA,N,27099013.0,MESOPOTAMIA,N,N,N,N,N,N
2018,2,COMUNICACION CELULAR S A COMCEL S A,27,CHOCÓ,27615.0,RIOSUCIO,N,0.0,LA ISLETA,S,N,N,N,N,N
2015,4,COMUNICACION CELULAR S A COMCEL S A,27,CHOCÓ,27745.0,SIPÍ,N,27745009.0,TANANDÓ,N,N,N,N,N,N
2016,3,COMUNICACION CELULAR S A COMCEL S A,27,CHOCÓ,27025.0,ALTO BAUDÓ,N,0.0,BELLA VISTA,N,N,N,N,N,N
2018,2,COMUNICACION CELULAR S A COMCEL S A,27,CHOCÓ,27245.0,EL CARMEN DE ATRATO,N,0.0,EL SIETE 1,N,N,N,N,N,N
2017,2,COMUNICACION CELULAR S A COMCEL S A,27,CHOCÓ,27495.0,NUQUÍ,N,27495007.0,APARTADÓ,N,N,N,N,N,N
2020,4,COMUNICACION CELULAR S A COMCEL S A,27,CHOCÓ,27372.0,JURADÓ,S,27372001.0,JURADÓ,S,S,S,N,S,N
2020,4,AVANTEL S.A.S,27,CHOCÓ,27615.0,RIOSUCIO,S,27615001.0,RIOSUCIO,N,N,N,N,N,N
2017,1,COMUNICACION CELULAR S A COMCEL S A,27,CHOCÓ,27025.0,ALTO BAUDÓ,N,27025033.0,MIACORA,N,N,N,N,N,N
2016,1,COMUNICACION CELULAR S A COMCEL S A,27,CHOCÓ,27025.0,ALTO BAUDÓ,N,27025019.0,LA DIVISA,N,N,N,N,N,N
2018,3,COMUNICACION CELULAR S A COMCEL S A,27,CHOCÓ,27077.0,BAJO BAUDÓ,N,0.0,SAN MIGUEL DE BAUDÓ,N,N,N,N,N,N
2015,4,COMUNICACION CELULAR S A COMCEL S A,27,CHOCÓ,27450.0,MEDIO SAN JUAN,N,27450008.0,NOANAMÁ,N,N,N,N,N,N
2018,2,COMUNICACION CELULAR S A COMCEL S A,27,CHOCÓ,27250.0,EL LITORAL DEL SAN JUAN,N,0.0,GUAGUALITO,N,N,N,N,N,N
2019,1,COMUNICACION CELULAR S A COMCEL S A,27,CHOCÓ,27001.0,QUIBDÓ,N,27001035.0,GUADALUPE,N,N,N,N,N,N
2015,4,COMUNICACION CELULAR S A COMCEL S A,27,CHOCÓ,27135.0,EL CANTÓN DEL SAN PABLO,N,0.0,SAN LUIS,N,N,N,N,N,N
2018,1,COMUNICACION CELULAR S A COMCEL S A,27,CHOCÓ,27745.0,SIPÍ,N,27745003.0,SAN AGUSTÍN,N,N,N,N,N,N
2016,1,COMUNICACION CELULAR S A COMCEL S A,27,CHOCÓ,27615.0,RIOSUCIO,N,0.0,VILLANUEVA,N,N,N,N,N,N
2018,2,COMUNICACION CELULAR S A COMCEL S A,27,CHOCÓ,27205.0,CONDOTO,S,27205001.0,CONDOTO,S,S,S,N,N,N
2016,3,COMUNICACION CELULAR S A COMCEL S A,27,CHOCÓ,27745.0,SIPÍ,N,27745010.0,BUENAS BRISAS,N,N,N,N,N,N
