AÑO,TRIMESTRE,PROVEEDOR,COD DEPARTAMENTO,DEPARTAMENTO,COD MUNICIPIO,MUNICIPIO,CABECERA MUNICIPAL,COD CENTRO POBLADO,CENTRO POBLADO,COBERTURA 2G,COBERTURA 3G,"COBERTURA HSPA+, HSPA+DC",COBERTUTA 4G,COBERTURA LTE,COBERTURA 5G
2022,1,COMUNICACION CELULAR S A COMCEL S A,47,MAGDALENA,47703.0,SAN ZENÓN,N,47703006.0,PEÑONCITO,S,S,S,N,N,N
2023,1,COLOMBIA MOVIL  S.A ESP,27,CHOCÓ,27025.0,ALTO BAUDÓ,N,0.0,SIN CENTRO POBLADO,N,N,N,S,N,N
2022,4,COMUNICACION CELULAR S A COMCEL S A,70,SUCRE,70124.0,CAIMITO,N,70124011.0,LA MEJÍA,S,S,S,N,N,N
2021,1,COMUNICACION CELULAR S A COMCEL S A,25,CUNDINAMARCA,25781.0,SUTATAUSA,N,25781002.0,LAS PEÑAS,S,S,N,N,S,N
2022,2,COMUNICACION CELULAR S A COMCEL S A,23,CÓRDOBA,23660.0,SAHAGÚN,N,23660009.0,MORROCOY,S,N,N,N,N,N
2023,2,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,13,BOLÍVAR,13001.0,CARTAGENA,N,13001026.0,ARROYO DE LAS CANOAS,S,N,N,N,N,N
2022,4,COLOMBIA MOVIL  S.A ESP,5,ANTIOQUIA,5400.0,LA UNIÓN,S,5400000.0,LA UNIÓN,N,S,S,S,N,N
2022,3,PARTNERS TELECOM COLOMBIA SAS,97,VAUPÉS,97666.0,TARAIRA,S,97666000.0,TARAIRA,N,S,S,N,N,N
2022,3,COMUNICACION CELULAR S A COMCEL S A,25,CUNDINAMARCA,25899.0,ZIPAQUIRÁ,N,25899012.0,BOSQUES DE SILECIA,S,S,S,S,N,N
2021,4,COLOMBIA MOVIL  S.A ESP,13,BOLÍVAR,13222.0,CLEMENCIA,S,13222000.0,CLEMENCIA,S,S,S,S,N,N
2023,2,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,23,CÓRDOBA,23855.0,VALENCIA,N,23855016.0,MANZANARES,S,N,N,N,N,N
2021,1,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,68,SANTANDER,68615.0,RIONEGRO,N,68615031.0,SAN RAFAEL,S,S,S,N,N,N
2022,1,EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP,5,ANTIOQUIA,5658.0,SAN JOSÉ DE LA MONTAÑA,S,5658000.0,SAN JOSÉ DE LA MONTAÑA,N,S,S,N,N,N
2021,1,COMUNICACION CELULAR S A COMCEL S A,44,LA GUAJIRA,44001.0,RIOHACHA,N,44001004.0,CASCAJALITO,N,N,N,N,N,N
2022,2,COMUNICACION CELULAR S A COMCEL S A,23,CÓRDOBA,23682.0,SAN JOSÉ DE URÉ,N,23682005.0,LA DORADA,S,S,S,N,N,N
2021,4,COMUNICACION CELULAR S A COMCEL S A,20,CESAR,20400.0,LA JAGUA DE IBIRICO,S,20400000.0,LA JAGUA DE IBIRICO,S,S,S,S,N,N
2021,3,AVANTEL S.A.S,25,CUNDINAMARCA,25436.0,MANTA,S,25436000.0,MANTA,S,S,S,N,N,N
2023,1,COLOMBIA MOVIL  S.A ESP,27,CHOCÓ,27075.0,BAHÍA SOLANO,N,27075004.0,HUINA,N,N,N,S,N,N
2023,2,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,15,BOYACÁ,15244.0,EL COCUY,S,15244000.0,EL COCUY,S,S,N,S,N,N
2021,3,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,68,SANTANDER,68573.0,PUERTO PARRA,S,68573000.0,PUERTO PARRA,S,S,S,N,N,N
2022,4,COLOMBIA MOVIL  S.A ESP,52,NARIÑO,52001.0,PASTO,N,52001005.0,LA LAGUNA,N,S,S,S,N,N
2021,1,COMUNICACION CELULAR S A COMCEL S A,27,CHOCÓ,27600.0,RÍO QUITO,N,27600011.0,LOMA DE LOS GAMBOA,N,N,N,N,N,N
2023,1,COMUNICACION CELULAR S A COMCEL S A,66,RISARALDA,66383.0,LA CELIA,S,66383000.0,LA CELIA,S,S,S,S,N,N
2023,2,COMUNICACION CELULAR S A COMCEL S A,47,MAGDALENA,47053.0,ARACATACA,N,47053001.0,BUENOS AIRES,S,S,S,S,N,N
2021,3,COMUNICACION CELULAR S A COMCEL S A,17,CALDAS,17013.0,AGUADAS,N,17013017.0,PORE,N,S,S,S,N,N
2022,3,PARTNERS TELECOM COLOMBIA SAS,8,ATLÁNTICO,8770.0,SUAN,S,8770000.0,SUAN,N,S,S,S,N,N
2022,2,PARTNERS TELECOM COLOMBIA SAS,5,ANTIOQUIA,5306.0,GIRALDO,S,5306000.0,GIRALDO,N,S,S,N,N,N
2021,1,COMUNICACION CELULAR S A COMCEL S A,13,BOLÍVAR,13654.0,SAN JACINTO,N,13654008.0,LAS MERCEDES,N,N,N,N,N,N
2023,1,PARTNERS TELECOM COLOMBIA SAS,68,SANTANDER,68684.0,SAN JOSÉ DE MIRANDA,S,68684000.0,SAN JOSÉ DE MIRANDA,N,S,S,N,N,N
2022,3,COMUNICACION CELULAR S A COMCEL S A,54,NORTE DE SANTANDER,54498.0,OCAÑA,N,54498006.0,BUENAVISTA,S,S,S,S,N,N
2023,1,COMUNICACION CELULAR S A COMCEL S A,81,ARAUCA,81065.0,ARAUQUITA,N,81065001.0,CARRETERO,N,S,S,N,N,N
2022,4,COLOMBIA MOVIL  S.A ESP,13,BOLÍVAR,13062.0,ARROYOHONDO,N,13062001.0,MACHADO,N,N,N,S,N,N
2021,1,COMUNICACION CELULAR S A COMCEL S A,20,CESAR,20228.0,CURUMANÍ,N,20228012.0,CHINELA,S,S,S,N,S,N
2021,3,COMUNICACION CELULAR S A COMCEL S A,86,PUTUMAYO,86885.0,VILLAGARZÓN,S,86885000.0,VILLAGARZÓN,S,S,S,S,N,N
2021,4,COLOMBIA MOVIL  S.A ESP,63,QUINDÍO,63302.0,GÉNOVA,S,63302000.0,GÉNOVA,S,S,S,S,N,N
2022,4,PARTNERS TELECOM COLOMBIA SAS,47,MAGDALENA,47745.0,SITIONUEVO,S,47745000.0,SITIONUEVO,N,S,S,S,N,N
2021,2,COMUNICACION CELULAR S A COMCEL S A,15,BOYACÁ,15814.0,TOCA,S,15814000.0,TOCA,S,S,S,S,N,N
2021,2,COMUNICACION CELULAR S A COMCEL S A,70,SUCRE,70001.0,SINCELEJO,N,0.0,SANTA CRUZ,S,N,N,N,N,N
2023,1,PARTNERS TELECOM COLOMBIA SAS,66,RISARALDA,66572.0,PUEBLO RICO,S,66572000.0,PUEBLO RICO,N,S,S,S,N,N
2023,3,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,5,ANTIOQUIA,5483.0,NARIÑO,S,5483000.0,NARIÑO,N,N,N,S,N,N
2022,2,COLOMBIA MOVIL  S.A ESP,76,VALLE DEL CAUCA,76041.0,ANSERMANUEVO,S,76041000.0,ANSERMANUEVO,S,S,S,S,N,N
2021,4,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,8,ATLÁNTICO,8558.0,POLONUEVO,S,8558000.0,POLONUEVO,S,S,S,S,N,N
2022,2,COMUNICACION CELULAR S A COMCEL S A,15,BOYACÁ,15518.0,PAJARITO,N,15518001.0,CORINTO,S,S,S,S,N,N
2022,3,PARTNERS TELECOM COLOMBIA SAS,47,MAGDALENA,47245.0,EL BANCO,S,47245000.0,EL BANCO,N,S,S,S,N,N
2022,2,COMUNICACION CELULAR S A COMCEL S A,17,CALDAS,17013.0,AGUADAS,N,17013011.0,SAN NICOLÁS,N,S,S,S,N,N
2022,2,COMUNICACION CELULAR S A COMCEL S A,23,CÓRDOBA,23574.0,PUERTO ESCONDIDO,N,23574006.0,SAN LUIS,S,S,S,S,N,N
2021,2,COMUNICACION CELULAR S A COMCEL S A,41,HUILA,41791.0,TARQUI,N,41791002.0,MAITO,S,S,S,N,N,N
2022,1,COLOMBIA MOVIL  S.A ESP,8,ATLÁNTICO,8606.0,REPELÓN,N,8606004.0,ROTINET,S,S,S,S,N,N
2023,1,PARTNERS TELECOM COLOMBIA SAS,68,SANTANDER,68307.0,GIRÓN,N,68307007.0,ACAPULCO,N,S,S,S,N,N
2021,1,COMUNICACION CELULAR S A COMCEL S A,76,VALLE DEL CAUCA,76130.0,CANDELARIA,N,76130023.0,TRES TUSAS,N,N,N,N,N,N
2022,1,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,73,TOLIMA,73624.0,ROVIRA,S,73624000.0,ROVIRA,S,S,S,S,N,N
2022,2,COMUNICACION CELULAR S A COMCEL S A,5,ANTIOQUIA,5792.0,TARSO,N,5792006.0,EL CEDRÓN,S,S,S,S,N,N
2023,2,COMUNICACION CELULAR S A COMCEL S A,54,NORTE DE SANTANDER,54743.0,SILOS,N,54743003.0,LOS RINCÓN,S,N,N,N,N,N
2022,1,COLOMBIA MOVIL  S.A ESP,41,HUILA,41206.0,COLOMBIA,S,41206000.0,COLOMBIA,S,S,S,S,N,N
2022,4,COMUNICACION CELULAR S A COMCEL S A,73,TOLIMA,73624.0,ROVIRA,S,73624000.0,ROVIRA,S,S,S,S,N,N
2021,4,EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP,19,CAUCA,19548.0,PIENDAMÓ - TUNÍA,N,19548001.0,TUNÍA,S,S,S,N,N,N
2021,1,COMUNICACION CELULAR S A COMCEL S A,17,CALDAS,17442.0,MARMATO,N,17442003.0,SAN JUAN,S,S,S,N,N,N
2022,2,COLOMBIA MOVIL  S.A ESP,81,ARAUCA,81736.0,SARAVENA,N,81736008.0,PUERTO NARIÑO,S,N,N,S,N,N
2022,4,COMUNICACION CELULAR S A COMCEL S A,76,VALLE DEL CAUCA,76130.0,CANDELARIA,N,76130007.0,JUANCHITO,S,S,S,S,N,N
2023,3,PARTNERS TELECOM COLOMBIA SAS,13,BOLÍVAR,13001.0,CARTAGENA,N,13001012.0,SANTA ANA,N,S,S,S,N,N
2023,1,PARTNERS TELECOM COLOMBIA SAS,41,HUILA,41319.0,GUADALUPE,S,41319000.0,GUADALUPE,N,S,S,S,N,N
2023,3,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,19,CAUCA,19001.0,POPAYÁN,N,19001026.0,SAMUEL SILVERIO,N,S,S,N,N,N
2022,1,COMUNICACION CELULAR S A COMCEL S A,20,CESAR,20001.0,VALLEDUPAR,N,20001048.0,RAMALITO,S,N,N,N,N,N
2022,1,PARTNERS TELECOM COLOMBIA SAS,15,BOYACÁ,15806.0,TIBASOSA,S,15806000.0,TIBASOSA,N,S,S,N,N,N
2021,2,COMUNICACION CELULAR S A COMCEL S A,44,LA GUAJIRA,44650.0,SAN JUAN DEL CESAR,N,44650007.0,GUAYACANAL,S,S,S,S,N,N
2022,2,COLOMBIA MOVIL  S.A ESP,47,MAGDALENA,47205.0,CONCORDIA,N,47205001.0,BÁLSAMO,N,S,S,N,N,N
2023,2,COMUNICACION CELULAR S A COMCEL S A,70,SUCRE,70230.0,CHALÁN,N,70230006.0,MONTEBELLO,S,S,S,S,N,N
2021,2,AVANTEL S.A.S,5,ANTIOQUIA,5091.0,BETANIA,S,5091000.0,BETANIA,S,S,S,N,N,N
2021,1,COMUNICACION CELULAR S A COMCEL S A,52,NARIÑO,52835.0,TUMACO - SAN ANDRES DE TUMACO,N,52835115.0,GUACHAL,N,N,N,N,N,N
2022,2,AVANTEL S.A.S,25,CUNDINAMARCA,25245.0,EL COLEGIO,S,25245000.0,EL COLEGIO,S,S,S,S,N,N
2023,3,COMUNICACION CELULAR S A COMCEL S A,19,CAUCA,19130.0,CAJIBÍO,N,19130022.0,URBANIZACIÓN LAS MARGARITAS,S,N,N,N,N,N
2021,3,COMUNICACION CELULAR S A COMCEL S A,76,VALLE DEL CAUCA,76001.0,CALI,N,76001003.0,GOLONDRINAS,S,S,S,S,N,N
2021,1,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,50,META,50124.0,CABUYARO,S,50124001.0,CABUYARO,S,S,S,N,N,N
2023,2,COMUNICACION CELULAR S A COMCEL S A,68,SANTANDER,68081.0,BARRANCABERMEJA,N,68081001.0,EL CENTRO,S,S,S,S,N,N
2022,4,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,13,BOLÍVAR,13440.0,MARGARITA,N,13440010.0,SAN JOSÉ DE LOS TRAPICHES,S,N,N,N,N,N
2023,2,COLOMBIA MOVIL  S.A ESP,8,ATLÁNTICO,8634.0,SABANAGRANDE,S,8634000.0,SABANAGRANDE,N,S,S,S,N,N
2022,3,PARTNERS TELECOM COLOMBIA SAS,52,NARIÑO,52490.0,OLAYA HERRERA,S,52490000.0,BOCAS DE SATINGA,N,S,S,S,N,N
2023,3,COMUNICACION CELULAR S A COMCEL S A,70,SUCRE,70771.0,SUCRE,N,70771016.0,NARIÑO,N,N,N,S,N,N
2023,3,COLOMBIA MOVIL  S.A ESP,23,CÓRDOBA,23079.0,BUENAVISTA,N,23079017.0,COYONGO,N,N,N,S,N,N
2023,3,COMUNICACION CELULAR S A COMCEL S A,85,CASANARE,85162.0,MONTERREY,N,85162008.0,LA ESTRELLA,S,S,S,N,N,N
2021,1,COLOMBIA MOVIL  S.A ESP,76,VALLE DEL CAUCA,76497.0,OBANDO,S,76497001.0,OBANDO,S,S,S,N,N,N
2021,4,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,13,BOLÍVAR,13468.0,SANTA CRUZ DE MOMPOX,N,13468015.0,LOMA DE SIMÓN,S,N,N,N,N,N
2021,4,COMUNICACION CELULAR S A COMCEL S A,25,CUNDINAMARCA,25377.0,LA CALERA,N,25377014.0,MÁRQUEZ,S,S,S,S,N,N
2022,1,COLOMBIA MOVIL  S.A ESP,25,CUNDINAMARCA,25181.0,CHOACHÍ,N,25181003.0,POTRERO GRANDE,N,N,N,S,N,N
2022,4,PARTNERS TELECOM COLOMBIA SAS,44,LA GUAJIRA,44420.0,LA JAGUA DEL PILAR,S,44420000.0,LA JAGUA DEL PILAR,N,S,S,S,N,N
2022,1,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,76,VALLE DEL CAUCA,76100.0,BOLÍVAR,N,76100010.0,RICAURTE,N,S,S,N,N,N
2022,1,COMUNICACION CELULAR S A COMCEL S A,5,ANTIOQUIA,5652.0,SAN FRANCISCO,N,5652001.0,AQUITANIA,S,N,N,N,N,N
2021,2,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,23,CÓRDOBA,23001.0,MONTERÍA,N,23001036.0,BOCA DE LA CEIBA,S,N,N,N,N,N
2022,4,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,8,ATLÁNTICO,8573.0,PUERTO COLOMBIA,N,8573002.0,SALGAR,S,S,S,N,N,N
2022,2,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,54,NORTE DE SANTANDER,54239.0,DURANIA,S,54239000.0,DURANIA,N,N,N,S,N,N
2021,1,COMUNICACION CELULAR S A COMCEL S A,76,VALLE DEL CAUCA,76111.0,GUADALAJARA DE BUGA,N,76111012.0,QUEBRADASECA,N,N,N,N,N,N
2023,2,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,5,ANTIOQUIA,5318.0,GUARNE,S,5318000.0,GUARNE,S,S,S,S,N,N
2021,4,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,25,CUNDINAMARCA,25290.0,FUSAGASUGÁ,N,25290015.0,RIO BLANCO -LOS PUENTES,S,S,S,S,N,N
2023,2,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,41,HUILA,41001.0,NEIVA,N,41001001.0,CAGUÁN,S,S,S,S,N,N
2021,2,COMUNICACION CELULAR S A COMCEL S A,68,SANTANDER,68684.0,SAN JOSÉ DE MIRANDA,N,68684009.0,VILLA JARDÍN,S,S,S,S,N,N
2023,2,PARTNERS TELECOM COLOMBIA SAS,25,CUNDINAMARCA,25290.0,FUSAGASUGÁ,N,25290016.0,CHINAUTA,N,S,S,S,N,N
2021,3,EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP,25,CUNDINAMARCA,25286.0,FUNZA,S,25286000.0,FUNZA,S,S,N,S,N,N
2022,2,COMUNICACION CELULAR S A COMCEL S A,5,ANTIOQUIA,5631.0,SABANETA,S,5631000.0,SABANETA,S,S,S,S,N,N
2023,3,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,76,VALLE DEL CAUCA,76834.0,TULUÁ,N,76834016.0,NARIÑO,N,S,S,S,N,N
2021,4,AVANTEL S.A.S,54,NORTE DE SANTANDER,54313.0,GRAMALOTE,S,54313000.0,GRAMALOTE,S,S,S,N,N,N
2022,1,EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP,15,BOYACÁ,15638.0,SÁCHICA,S,15638000.0,SÁCHICA,S,S,S,N,N,N
2022,2,COLOMBIA MOVIL  S.A ESP,50,META,50313.0,GRANADA,S,50313000.0,GRANADA,S,S,S,S,N,N
2021,1,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,15,BOYACÁ,15806.0,TIBASOSA,S,15806001.0,TIBASOSA,S,S,N,N,N,N
2021,3,COMUNICACION CELULAR S A COMCEL S A,5,ANTIOQUIA,5360.0,ITAGUI,S,5360000.0,ITAGÜÍ,S,S,S,S,N,N
2022,1,PARTNERS TELECOM COLOMBIA SAS,25,CUNDINAMARCA,25398.0,LA PEÑA,S,25398000.0,LA PEÑA,N,S,S,N,N,N
2022,2,COMUNICACION CELULAR S A COMCEL S A,27,CHOCÓ,27580.0,RÍO IRÓ,S,27580000.0,SANTA RITA,S,S,S,S,N,N
2023,2,COMUNICACION CELULAR S A COMCEL S A,85,CASANARE,85010.0,AGUAZUL,N,85010015.0,PLAN BRISAS,S,S,S,S,N,N
2021,2,PARTNERS TELECOM COLOMBIA SAS,66,RISARALDA,66170.0,DOSQUEBRADAS,S,66170000.0,DOSQUEBRADAS,N,S,S,N,N,N
2023,3,COMUNICACION CELULAR S A COMCEL S A,17,CALDAS,17433.0,MANZANARES,S,17433000.0,MANZANARES,S,S,S,S,N,N
2021,3,COMUNICACION CELULAR S A COMCEL S A,13,BOLÍVAR,13006.0,ACHÍ,S,13006000.0,ACHÍ,S,S,S,S,N,N
2022,3,COLOMBIA MOVIL  S.A ESP,13,BOLÍVAR,13030.0,ALTOS DEL ROSARIO,N,13030001.0,EL RUBIO,N,N,N,S,N,N
2022,4,COMUNICACION CELULAR S A COMCEL S A,23,CÓRDOBA,23001.0,MONTERÍA,N,23001054.0,AGUA VIVAS,S,S,S,N,N,N
2022,1,COMUNICACION CELULAR S A COMCEL S A,23,CÓRDOBA,23678.0,SAN CARLOS,N,23678002.0,CARRIZAL,S,S,S,N,N,N
2022,4,COMUNICACION CELULAR S A COMCEL S A,68,SANTANDER,68655.0,SABANA DE TORRES,N,68655001.0,LA GÓMEZ,S,S,S,S,N,N
2023,3,PARTNERS TELECOM COLOMBIA SAS,25,CUNDINAMARCA,25653.0,SAN CAYETANO,S,25653000.0,PUEBLO NUEVO,N,S,S,N,N,N
2022,1,PARTNERS TELECOM COLOMBIA SAS,68,SANTANDER,68547.0,PIEDECUESTA,S,68547000.0,PIEDECUESTA,N,S,S,S,N,N
2022,3,COMUNICACION CELULAR S A COMCEL S A,47,MAGDALENA,47245.0,EL BANCO,N,47245008.0,EL TRÉBOL,S,S,S,N,N,N
2021,4,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,25,CUNDINAMARCA,25154.0,CARMEN DE CARUPA,S,25154000.0,CARMEN DE CARUPA,N,S,N,S,N,N
2021,3,AVANTEL S.A.S,73,TOLIMA,73030.0,AMBALEMA,S,73030000.0,AMBALEMA,S,S,S,N,N,N
2021,3,COMUNICACION CELULAR S A COMCEL S A,63,QUINDÍO,63001.0,ARMENIA,S,63001000.0,ARMENIA,S,S,S,S,N,N
2022,3,COLOMBIA MOVIL  S.A ESP,44,LA GUAJIRA,44420.0,LA JAGUA DEL PILAR,S,44420000.0,LA JAGUA DEL PILAR,S,S,S,S,N,N
2022,1,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,25,CUNDINAMARCA,25438.0,MEDINA,S,25438000.0,MEDINA,S,S,S,N,N,N
2023,3,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,76,VALLE DEL CAUCA,76001.0,CALI,N,76001054.0,PARCELACION CANTACLARO 2,N,S,S,N,N,N
2022,1,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,25,CUNDINAMARCA,25535.0,PASCA,S,25535000.0,PASCA,S,S,S,S,N,N
2022,1,PARTNERS TELECOM COLOMBIA SAS,70,SUCRE,70429.0,MAJAGUAL,N,70429014.0,SINCELEJITO,N,N,N,S,N,N
2021,3,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,15,BOYACÁ,15837.0,TUTA,S,15837000.0,TUTA,S,S,N,S,N,N
2021,1,COMUNICACION CELULAR S A COMCEL S A,76,VALLE DEL CAUCA,76001.0,CALI,N,76001009.0,LA PAZ,S,S,S,N,N,N
2023,3,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,25,CUNDINAMARCA,25126.0,CAJICÁ,N,25126021.0,VERDE VIVO,S,S,N,S,N,N
2021,2,COMUNICACION CELULAR S A COMCEL S A,76,VALLE DEL CAUCA,76563.0,PRADERA,S,76563000.0,PRADERA,S,S,S,S,N,N
2021,1,COLOMBIA MOVIL  S.A ESP,13,BOLÍVAR,13212.0,CÓRDOBA,S,13212001.0,CÓRDOBA,S,S,S,N,S,N
2023,3,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,52,NARIÑO,52250.0,EL CHARCO,S,52250000.0,EL CHARCO,S,S,S,N,N,N
2022,2,COMUNICACION CELULAR S A COMCEL S A,66,RISARALDA,66170.0,DOSQUEBRADAS,N,66170008.0,AGUAZUL,S,N,N,N,N,N
2022,2,COMUNICACION CELULAR S A COMCEL S A,66,RISARALDA,66001.0,PEREIRA,N,66001046.0,CARACOL LA CURVA,S,S,S,S,N,N
2022,3,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,47,MAGDALENA,47245.0,EL BANCO,N,47245007.0,EL CERRITO,S,N,N,N,N,N
2021,1,COMUNICACION CELULAR S A COMCEL S A,66,RISARALDA,66001.0,PEREIRA,N,66001016.0,MUNDO NUEVO,S,S,S,N,S,N
2022,4,PARTNERS TELECOM COLOMBIA SAS,54,NORTE DE SANTANDER,54398.0,LA PLAYA,S,54398000.0,LA PLAYA,N,S,S,N,N,N
2021,4,EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP,25,CUNDINAMARCA,25488.0,NILO,S,25488000.0,NILO,N,S,S,N,N,N
2021,3,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,20,CESAR,20013.0,AGUSTÍN CODAZZI,N,20013002.0,CASACAZA,N,N,N,S,N,N
2021,1,COMUNICACION CELULAR S A COMCEL S A,70,SUCRE,70204.0,COLOSO,N,70204009.0,CORAZA,S,S,S,N,N,N
2022,2,COMUNICACION CELULAR S A COMCEL S A,50,META,50226.0,CUMARAL,S,50226000.0,CUMARAL,S,S,S,S,N,N
2022,1,AVANTEL S.A.S,18,CAQUETA,18205.0,CURILLO,S,18205000.0,CURILLO,S,S,S,S,N,N
2022,3,AVANTEL S.A.S,68,SANTANDER,68322.0,GUAPOTÁ,S,68322000.0,GUAPOTÁ,S,S,S,N,N,N
2021,4,PARTNERS TELECOM COLOMBIA SAS,15,BOYACÁ,15837.0,TUTA,S,15837000.0,TUTA,N,S,S,N,N,N
2021,4,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,70,SUCRE,70001.0,SINCELEJO,N,0.0,LAS PALMAS,S,S,N,N,N,N
2022,3,COLOMBIA MOVIL  S.A ESP,76,VALLE DEL CAUCA,76233.0,DAGUA,S,76233000.0,DAGUA,S,S,S,S,N,N
2022,1,COLOMBIA MOVIL  S.A ESP,97,VAUPÉS,97666.0,TARAIRA,S,97666000.0,TARAIRA,S,S,S,N,N,N
2023,1,COMUNICACION CELULAR S A COMCEL S A,85,CASANARE,85440.0,VILLANUEVA,N,85440001.0,CARIBAYONA,S,S,S,S,N,N
2022,1,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,20,CESAR,20011.0,AGUACHICA,S,20011000.0,AGUACHICA,S,S,S,S,N,N
2022,2,PARTNERS TELECOM COLOMBIA SAS,17,CALDAS,17877.0,VITERBO,S,17877000.0,VITERBO,N,S,S,S,N,N
2021,3,COLOMBIA MOVIL  S.A ESP,27,CHOCÓ,27430.0,MEDIO BAUDÓ,S,27430000.0,PUERTO MELUK,S,S,S,S,N,N
2023,2,COMUNICACION CELULAR S A COMCEL S A,13,BOLÍVAR,13062.0,ARROYOHONDO,N,13062004.0,SATO,S,S,N,N,N,N
2022,4,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,25,CUNDINAMARCA,25126.0,CAJICÁ,N,25126015.0,CHUNTAME ENTRADA A VICENTE LEÓN,S,S,S,S,N,N
2021,1,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,63,QUINDÍO,63130.0,CALARCA,N,63130001.0,BARCELONA,S,S,N,N,N,N
2021,1,COMUNICACION CELULAR S A COMCEL S A,76,VALLE DEL CAUCA,76520.0,PALMIRA,N,76520048.0,TRES TUSAS,N,N,N,N,N,N
2021,1,COMUNICACION CELULAR S A COMCEL S A,76,VALLE DEL CAUCA,76248.0,EL CERRITO,N,76248011.0,TENERIFE,N,N,N,N,N,N
2022,2,AVANTEL S.A.S,86,PUTUMAYO,86573.0,PUERTO LEGUÍZAMO,S,86573000.0,PUERTO LEGUÍZAMO,S,S,S,N,N,N
2022,2,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,52,NARIÑO,52352.0,ILES,S,52352000.0,ILES,S,S,S,S,N,N
2022,4,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,15,BOYACÁ,15660.0,SAN EDUARDO,S,15660000.0,SAN EDUARDO,N,N,N,S,N,N
2022,4,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,76,VALLE DEL CAUCA,76364.0,JAMUNDÍ,N,76364026.0,GATO DE MONTE,S,S,S,S,N,N
2022,4,PARTNERS TELECOM COLOMBIA SAS,76,VALLE DEL CAUCA,76111.0,GUADALAJARA DE BUGA,S,76111000.0,GUADALAJARA DE BUGA,N,S,S,S,N,N
2021,3,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,70,SUCRE,70221.0,COVEÑAS,N,70221004.0,PUNTA SECA,S,S,N,S,N,N
2021,1,COMUNICACION CELULAR S A COMCEL S A,13,BOLÍVAR,13006.0,ACHÍ,N,13006003.0,BUENAVISTA,S,S,S,N,N,N
2022,1,COMUNICACION CELULAR S A COMCEL S A,5,ANTIOQUIA,5079.0,BARBOSA,N,5079018.0,EL PARAISO,S,S,S,S,N,N
2021,1,COMUNICACION CELULAR S A COMCEL S A,27,CHOCÓ,27001.0,QUIBDÓ,N,27001020.0,SAN RAFAEL DE NEGUA,N,N,N,N,N,N
2022,2,COLOMBIA MOVIL  S.A ESP,25,CUNDINAMARCA,25286.0,FUNZA,S,25286000.0,FUNZA,S,S,S,S,N,N
2021,4,AVANTEL S.A.S,15,BOYACÁ,15106.0,BRICEÑO,S,15106000.0,BRICEÑO,S,S,S,N,N,N
2021,2,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,76,VALLE DEL CAUCA,76890.0,YOTOCO,N,76890009.0,SAN ANTONIO DE PIEDRAS,N,S,S,N,N,N
2021,2,COMUNICACION CELULAR S A COMCEL S A,23,CÓRDOBA,23815.0,TUCHÍN,N,23815023.0,LOVERAN,S,S,S,N,N,N
